ID_REF  VALUE   PLIER
218548_x_at     0.82572836      0.78427756
218549_s_at     1.0300411       1.1155205
218550_s_at     0.60871977      0.6126799
218551_at       0.9766759       1.0167264
218552_at       1.8249093       1.4795749
218553_s_at     1.1940371       1.1366918
218554_s_at     0.7694088       0.85494095
218555_at       0.7566127       0.7092728
218556_at       0.94760984      0.9999946
218557_at       0.5557083       0.6296604
218558_s_at     0.6251865       0.6425875
218559_s_at     0.9592806       0.8137261
218560_s_at     0.9333123       0.8476106
218561_s_at     0.5955189       0.6173024
218562_s_at     0.5547008       0.64655507
218563_at       0.8671669       0.76252055
218564_at       0.8451222       1
218565_at       0.83439964      0.9188576
218566_s_at     0.83663 0.7086567
218567_x_at     0.7569278       0.8209596
218568_at       0.6777613       0.694381
218569_s_at     0.42373106      0.56358165
218570_at       0.7197985       0.73901534
218571_s_at     1.2171237       0.9951932
218572_at       1.1045091       1.0756174
218573_at       0.6343287       0.66608286
218574_s_at     0.9901383       1.0098265
218575_at       0.6832922       0.64010394
218576_s_at     0.6562841       0.6370411
218577_at       0.7281845       0.6918623
218578_at       1.0240575       1.2312146
218579_s_at     0.54309595      0.48209432
218580_x_at     0.72865546      0.6618761
218581_at       1.1136228       1.3070166
218582_at       0.54522866      0.5617934
218583_s_at     0.64644945      0.70558625
218584_at       1.8015866       1.3942759
218585_s_at     0.7250241       0.93729043
218586_at       0.8588766       0.78370047
218587_s_at     0.67839825      0.7730406
218588_s_at     1.1334785       1.0043807
218589_at       2.8857002       2.2862186
218590_at       1.0154244       1.0959412
218591_s_at     1.0221848       0.83371437
218592_s_at     0.95325685      0.8789041
218593_at       0.65075374      0.6915538
218594_at       0.6482296       0.73383623
218595_s_at     0.92488617      0.79860324
218596_at       0.7715789       0.82755196
218597_s_at     0.6061154       0.5990165
218598_at       0.7520124       0.817978
218599_at       1.0028249       1.0854504
218600_at       1.0173721       0.9351736
218601_at       0.71459323      0.64550483
218602_s_at     1.0502807       1.0100886
218603_at       0.6661236       0.6912914
218604_at       0.7965673       0.7994865
218605_at       0.58500993      0.6521365
218606_at       0.80305517      0.8069328
218607_s_at     0.723354        0.79377383
218608_at       0.6012545       0.55300784
218609_s_at     0.7466794       0.8123395
218610_s_at     1.619315        1.4309702
218611_at       0.642724        0.6726383
218612_s_at     0.71289665      0.67794394
218613_at       0.5062202       0.492808
218614_at       1.152893        1.1058685
218615_s_at     1.0752525       0.9098397
218616_at       0.8983258       0.8806567
218617_at       0.9083032       0.84238285
218618_s_at     1.3447722       1.3229909
218619_s_at     0.9769742       0.99287444
218620_s_at     1.1589181       1.014028
218621_at       1.327921        1.4184606
218622_at       0.93982124      1.2179757
218623_at       0.6152819       0.53589904
218624_s_at     0.8379534       0.84275645
218625_at       0.50525165      0.5486334
218626_at       0.6860125       0.64955807
218627_at       1.2564088       1.2604493
218628_at       0.91866857      0.93835723
218629_at       1.3764309       1.0401464
218630_at       0.9226545       0.96354324
218631_at       0.47375503      0.4752967
218632_at       1.0279678       0.9677893
218633_x_at     0.6313857       0.7277869
218634_at       0.8968345       1.003707
218636_s_at     0.88457835      0.76207405
218637_at       1.6465937       1.2665445
218638_s_at     0.97113544      1.0508862
218639_s_at     0.8533798       1.058902
218640_s_at     1.1995971       1.0578387
218641_at       0.8006557       0.7848724
218642_s_at     1.0730187       1.2325394
218643_s_at     1.336111        1.2293103
218644_at       0.47002518      1.2172214
218645_at       0.9745985       1.0982505
218646_at       0.58279884      0.6215109
218647_s_at     0.55271405      0.7667738
218648_at       0.94620913      0.9713233
218649_x_at     0.7964317       0.7702188
218650_at       0.95903635      1.04881
218651_s_at     0.7193382       0.7093448
218652_s_at     1.0787326       1.056949
218653_at       0.8495377       0.73413086
218654_s_at     0.7642686       0.8078695
218655_s_at     0.90289634      0.82090855
218656_s_at     0.8038366       0.87629396
218657_at       0.8711129       0.7291928
218658_s_at     0.97334087      0.8132715
218659_at       0.8961375       0.88834494
218660_at       1.610414        1.4136608
218661_at       1.0919082       1.0357138
218662_s_at     0.81128603      1.0689216
218663_at       0.72461414      1.057991
218664_at       0.7581863       0.67038643
218665_at       0.928333        0.88764375
218666_s_at     0.97410387      0.99860114
218667_at       0.64358765      0.5850781
218668_s_at     1.4959439       1.2102827
218669_at       1.1014618       1.0073748
218670_at       0.8908646       1.1049285
218671_s_at     0.5867282       0.601569
218672_at       1.089946        0.8982508
218673_s_at     0.6666245       0.63461375
218674_at       0.6252182       0.6764224
218675_at       0.56407505      0.6449772
218676_s_at     0.8439351       0.9154458
218677_at       0.7321668       0.86561394
218678_at       2.2239146       1.7757041
218679_s_at     0.6574535       0.69218355
218680_x_at     0.8205751       0.787747
218681_s_at     0.8581252       0.85728496
218682_s_at     0.5106218       0.5165775
218683_at       0.82919073      0.7851339
218684_at       1.0779788       1.1266541
218685_s_at     0.5133466       0.74918354
218686_s_at     1.3996962       1.1217929
218687_s_at     1.007074        1.2923119
218688_at       0.7198229       0.7000804
218689_at       0.59625804      0.7490718
218690_at       1.0898702       1
218691_s_at     1.1930732       2.5967257
218692_at       0.5850093       0.6087773
218693_at       0.87072444      0.99281406
218694_at       0.73193765      0.7195565
218695_at       0.7480376       0.5417034
218696_at       0.851874        0.8401531
218697_at       0.68499666      0.57209986
218698_at       0.8972593       1.0103959
218699_at       1.1645907       1.1542213
218700_s_at     1.3771777       1.0924152
218701_at       1.0859029       0.98056966
218702_at       0.8439734       0.7241574
218703_at       0.81842434      0.7766982
218704_at       0.66504896      1.1933986
218705_s_at     0.605011        0.60265094
218706_s_at     1.6218843       1.377624
218707_at       0.8350086       0.78879565
218708_at       1.0253788       0.9950851
218709_s_at     0.9646707       0.88860923
218710_at       0.8257446       0.87596077
218711_s_at     1.2468297       1.3025643
218712_at       0.76298755      0.7457701
218713_at       1.196788        1.0634139
218714_at       0.96016175      0.9677283
218715_at       0.9305357       0.92741257
218716_x_at     0.6193072       0.6797115
218717_s_at     1.3258997       1.2910306
218718_at       1.0504148       1.077654
218719_s_at     1.1251463       1.2004567
218720_x_at     0.2899091       0.32576424
218721_s_at     1.1842779       1.1035825
218722_s_at     0.86755997      0.8722213
218723_s_at     1.2350497       1.1985521
218724_s_at     1.0040402       1.3136427
218725_at       0.44537354      0.4772017
218726_at       0.66793895      1.1013682
218727_at       0.9126669       0.92221016
218728_s_at     0.89051974      0.8021523
218729_at       2.2675362       1.7762008
218730_s_at     0.8736292       1.248317
218731_s_at     1.3541865       1.2319238
218732_at       0.68974626      0.6843876
218733_at       0.87668514      0.86399364
218734_at       1.2452846       1.1744356
218735_s_at     0.9885556       1.0267524
218736_s_at     2.0865974       1.892614
218737_at       0.8973729       0.650519
218738_s_at     0.98620415      0.91784227
218739_at       1.0149491       0.83424205
218740_s_at     0.99311334      0.9678149
218741_at       0.4672862       0.5165756
218742_at       0.95339346      1.0849378
218743_at       1.145104        0.9465061
218744_s_at     0.9560282       1.2837908
218745_x_at     0.91874796      0.8291161
218746_at       1.1007859       1.2338892
218747_s_at     1.4620506       1.2587476
218748_s_at     0.65234244      0.67077166
218749_s_at     1.2774736       1.1596571
218750_at       0.8183797       0.89223623
218751_s_at     0.40180454      0.42903727
218752_at       1.0485172       0.8375918
218753_at       1.111287        1.13899
218754_at       0.8341915       0.80487317
218755_at       0.41589534      0.33341193
218756_s_at     0.26505172      0.35538977
218757_s_at     0.91281027      0.86280316
218758_s_at     0.7333079       0.8249957
218759_at       1.1061227       1.1342735
218760_at       0.8025545       0.8899144
218761_at       0.53140527      0.53168154
218762_at       1.0530453       0.93483585
218763_at       0.9983454       1.0596431
218764_at       1.1816771       1.065221
218765_at       0.94461477      0.94658923
218766_s_at     1.1759031       1.0714055
218767_at       0.9802108       0.87955004
218768_at       0.94166064      0.9625681
218769_s_at     1.0084561       0.9390652
218770_s_at     0.9645629       0.881969
218771_at       0.42835808      0.49425304
218772_x_at     1.0966681       1.0051318
218773_s_at     1.1118346       1.0423174
218774_at       0.7336009       0.7570749
218775_s_at     1.4142817       1.3628023
218776_s_at     0.7708033       0.90519065
218777_at       0.8107493       0.94681615
218778_x_at     0.88801754      0.9380914
218779_x_at     1.02537 0.91260314
218780_at       0.7601927       0.7059973
218781_at       1.1112199       0.98273593
218782_s_at     0.6145565       0.6838647
218783_at       0.6380265       0.66076183
218784_s_at     0.958481        0.84403926
218785_s_at     0.7698757       1.337602
218786_at       0.60886973      0.6891721
218787_x_at     0.54816973      0.6613362
218788_s_at     0.41741782      0.5375159
218789_s_at     0.89027894      0.83378553
218790_s_at     0.8156541       0.85122395
218791_s_at     0.79967135      0.8406956
218792_s_at     1.3656721       1.2793713
218793_s_at     0.803529        0.8118778
218794_s_at     0.9128481       0.8888291
218795_at       1.1330454       1.1501662
218796_at       1.4904054       1.8675828
218797_s_at     0.9648348       0.8009263
218798_at       0.9534282       1.0210992
218799_at       0.53859013      0.72995645
218800_at       1.0030189       0.97928905
218801_at       0.8226656       0.7425149
218802_at       1.7732888       2.0464277
218803_at       1.0987675       1.0565028
218804_at       0.7568678       1.6795349
218805_at       0.9666204       1.0276617
218806_s_at     0.6892403       0.8845191
218807_at       0.4410977       0.5820952
218808_at       1.148447        1.1000115
218809_at       0.61229384      0.6123541
218810_at       0.46843287      0.8740742
218811_at       0.7611703       0.5825385
218812_s_at     1.1212476       0.9912779
218813_s_at     0.4221388       0.47426623
218814_s_at     0.56348866      0.89210516
218815_s_at     2.829986        1.8208721
218816_at       1.0569552       0.9080404
218817_at       0.59003675      0.5834306
218818_at       0.884491        0.99977183
218819_at       1.0476711       1.0166795
218820_at       1.1102678       1.0039215
218821_at       0.9071481       0.9525833
218822_s_at     0.8706034       1.0900458
218823_s_at     0.6344265       0.7657261
218824_at       0.45780706      0.46161067
218825_at       0.7354731       0.50023574
218826_at       2.0747237       1.7126969
218827_s_at     0.47250655      0.72272897
218828_at       1.0221112       1.087418
218829_s_at     2.0725715       1.5534003
218830_at       0.74346745      0.7899134
218831_s_at     1.155165        1.2436206
218832_x_at     0.8204297       0.7883318
218833_at       0.9692012       0.9127557
218834_s_at     0.9919417       0.9974688
